ESVs,Subject,Subject accession,Subject Taxonomy ID,Identity percentage,Coverage,evalue,bitscore,Source,Taxonomy
ESV_9468,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_subtropica,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_subtropica,N/A,95.019,99,2.27E-115,411,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_subtropica
ESV_9469,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_cf._pusilla,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_cf._pusilla,N/A,81.749,99,1.48E-57,219,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_cf._pusilla
ESV_9470,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Entomoneidaceae/Entomoneis/Entomoneis_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Entomoneidaceae/Entomoneis/Entomoneis_sp,N/A,97.338,100,1.73E-126,448,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Entomoneidaceae/Entomoneis/Entomoneis_sp.
ESV_9471,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Surirellaceae/Coronia/Coronia_samoensis,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Surirellaceae/Coronia/Coronia_samoensis,N/A,100,100,3.66E-138,486,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Surirellaceae/Coronia/Coronia_samoensis
ESV_9472,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_americana,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_americana,N/A,97.338,100,1.73E-126,448,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_americana
ESV_9473,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_inconspicua,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_inconspicua,N/A,96.124,98,1.05E-118,422,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_inconspicua
ESV_9474,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_exilis,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_exilis,N/A,96.198,100,1.74E-121,431,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_exilis
ESV_9475,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Berkeleyaceae/Parlibellus/Parlibellus_hamulifer,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Berkeleyaceae/Parlibellus/Parlibellus_hamulifer,N/A,94.253,99,4.91E-112,399,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Berkeleyaceae/Parlibellus/Parlibellus_hamulifer
ESV_9476,Eukaryota/Bacillariophyta/Mediophyceae/Thalassiosirales/Thalassiosiraceae/Roundia/Roundia_cardiophora,Eukaryota/Bacillariophyta/Mediophyceae/Thalassiosirales/Thalassiosiraceae/Roundia/Roundia_cardiophora,N/A,91.321,100,8.33E-100,359,Genbank,Eukaryota/Bacillariophyta/Mediophyceae/Thalassiosirales/Thalassiosiraceae/Roundia/Roundia_cardiophora
ESV_9477,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Planothidium/Planothidium_frequentissimum,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Planothidium/Planothidium_frequentissimum,N/A,95.785,99,1.05E-118,422,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Planothidium/Planothidium_frequentissimum
ESV_9478,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Undatella/Undatella_quadrata,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Undatella/Undatella_quadrata,N/A,93.511,99,2.95E-109,390,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Undatella/Undatella_quadrata
ESV_9479,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Entomoneidaceae/Entomoneis/Entomoneis_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Entomoneidaceae/Entomoneis/Entomoneis_sp,N/A,99.24,100,7.93E-135,475,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Entomoneidaceae/Entomoneis/Entomoneis_sp.
ESV_9480,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp._(in:_Bacillariophyta),Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp._(in:_Bacillariophyta),N/A,95.057,100,1.75E-116,414,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp._(in:_Bacillariophyta)
ESV_9481,Eukaryota/Bacillariophyta/Coscinodiscophyceae/Paraliales/Paraliaceae/Paralia/Paralia_longispina,Eukaryota/Bacillariophyta/Coscinodiscophyceae/Paraliales/Paraliaceae/Paralia/Paralia_longispina,N/A,93.916,100,1.77E-111,398,Genbank,Eukaryota/Bacillariophyta/Coscinodiscophyceae/Paraliales/Paraliaceae/Paralia/Paralia_longispina
ESV_9482,Eukaryota/Bacillariophyta/Mediophyceae/Chaetocerotales/Chaetocerotaceae/Bacteriastrum/Bacteriastrum_furcatum,Eukaryota/Bacillariophyta/Mediophyceae/Chaetocerotales/Chaetocerotaceae/Bacteriastrum/Bacteriastrum_furcatum,N/A,94.297,100,3.79E-113,403,Genbank,Eukaryota/Bacillariophyta/Mediophyceae/Chaetocerotales/Chaetocerotaceae/Bacteriastrum/Bacteriastrum_furcatum
ESV_9483,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_germainii,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_germainii,N/A,98.069,98,1.34E-127,451,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_germainii
ESV_9484,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Surirellaceae/Coronia/Coronia_samoensis,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Surirellaceae/Coronia/Coronia_samoensis,N/A,97.318,99,2.24E-125,444,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Surirellales/Surirellaceae/Coronia/Coronia_samoensis
ESV_9485,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_sp,N/A,97.338,100,1.73E-126,448,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_sp.
ESV_9487,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp,N/A,93.916,100,1.77E-111,398,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp.
ESV_9488,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_pellicula,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_pellicula,N/A,96.958,100,8.04E-125,442,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_pellicula
ESV_9489,Eukaryota/Bacillariophyta/Bacillariophyceae/Mastogloiales/Mastogloiaceae/Mastogloia/Mastogloia_aquilegiae,Eukaryota/Bacillariophyta/Bacillariophyceae/Mastogloiales/Mastogloiaceae/Mastogloia/Mastogloia_aquilegiae,N/A,92.776,100,1.78E-106,381,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Mastogloiales/Mastogloiaceae/Mastogloia/Mastogloia_aquilegiae
ESV_9490,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Haslea/Haslea_nipkowii,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Haslea/Haslea_nipkowii,N/A,96.578,100,3.74E-123,436,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Haslea/Haslea_nipkowii
ESV_9491,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_ovalis,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_ovalis,N/A,96.935,99,1.04E-123,438,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_ovalis
ESV_9492,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_sp,N/A,94.297,100,3.79E-113,403,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_sp.
ESV_9493,Eukaryota/Bacillariophyta/Mediophyceae/Toxariales/Toxariaceae/Toxarium/Toxarium_hennedyanum,Eukaryota/Bacillariophyta/Mediophyceae/Toxariales/Toxariaceae/Toxarium/Toxarium_hennedyanum,N/A,94.656,99,2.93E-114,407,Genbank,Eukaryota/Bacillariophyta/Mediophyceae/Toxariales/Toxariaceae/Toxarium/Toxarium_hennedyanum
ESV_9494,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Opephora/Serratifera_sp.,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Opephora/Serratifera_sp,N/A,94.677,100,8.16E-115,409,Genbank,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Opephora/Serratifera_sp.
ESV_9496,Eukaryota/Bacillariophyta/Fragilariophyceae/Tabellariales/Tabellariaceae/Tabellaria/Tabellaria_flocculosa,Eukaryota/Bacillariophyta/Fragilariophyceae/Tabellariales/Tabellariaceae/Tabellaria/Tabellaria_flocculosa,N/A,90.076,99,3.02E-94,340,Genbank,Eukaryota/Bacillariophyta/Fragilariophyceae/Tabellariales/Tabellariaceae/Tabellaria/Tabellaria_flocculosa
ESV_9497,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Berkeleyaceae/Parlibellus/Parlibellus_hamulifer,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Berkeleyaceae/Parlibellus/Parlibellus_hamulifer,N/A,95.817,100,8.10E-120,425,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Berkeleyaceae/Parlibellus/Parlibellus_hamulifer
ESV_9498,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Planothidium/Planothidium_cryptolancealatum,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Planothidium/Planothidium_cryptolancealatum,N/A,93.536,100,8.21E-110,392,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Planothidium/Planothidium_cryptolancealatum
ESV_9499,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Stauroneidaceae/Sternimirus/Sternimirus_shandongensis,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Stauroneidaceae/Sternimirus/Sternimirus_shandongensis,N/A,96.958,100,8.04E-125,442,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Stauroneidaceae/Sternimirus/Sternimirus_shandongensis
ESV_9500,Eukaryota/Bacillariophyta/Bacillariophyceae/Cymbellales/Rhoicospheniaceae/Gomphonemopsis/Gomphonemopsis_cf._pseudoexigua,Eukaryota/Bacillariophyta/Bacillariophyceae/Cymbellales/Rhoicospheniaceae/Gomphonemopsis/Gomphonemopsis_cf._pseudoexigua,N/A,94.677,100,8.16E-115,409,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Cymbellales/Rhoicospheniaceae/Gomphonemopsis/Gomphonemopsis_cf._pseudoexigua
ESV_9501,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_fonticola,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_fonticola,N/A,94.297,100,3.79E-113,403,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_fonticola
ESV_9502,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_beaufortiana,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_beaufortiana,N/A,96.552,99,4.84E-122,433,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_beaufortiana
ESV_9503,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Bleakeleya/Bleakeleya_notata,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Bleakeleya/Bleakeleya_notata,N/A,86.692,100,8.57E-80,292,Genbank,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Bleakeleya/Bleakeleya_notata
ESV_9504,Eukaryota/Bacillariophyta/Bacillariophyceae/Mastogloiales/Mastogloiaceae/Aneumastus/Aneumastus_stroesei,Eukaryota/Bacillariophyta/Bacillariophyceae/Mastogloiales/Mastogloiaceae/Aneumastus/Aneumastus_stroesei,N/A,93.536,100,8.21E-110,392,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Mastogloiales/Mastogloiaceae/Aneumastus/Aneumastus_stroesei
ESV_9505,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pinnulariaceae/Pinnularia/Pinnularia_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pinnulariaceae/Pinnularia/Pinnularia_sp,N/A,90.114,100,8.39E-95,342,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pinnulariaceae/Pinnularia/Pinnularia_sp.
ESV_9506,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Trachyneis/Trachyneis_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Trachyneis/Trachyneis_sp,N/A,95.057,100,1.75E-116,414,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Trachyneis/Trachyneis_sp.
ESV_9507,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_cryptotenella,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_cryptotenella,N/A,93.156,100,3.82E-108,387,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_cryptotenella
ESV_9508,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pleurosigmataceae/Donkinia/Donkinia_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pleurosigmataceae/Donkinia/Donkinia_sp,N/A,95.817,100,8.10E-120,425,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pleurosigmataceae/Donkinia/Donkinia_sp.
ESV_9509,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Neofragilaria/Neofragilaria_nicobarica,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Neofragilaria/Neofragilaria_nicobarica,N/A,97.338,100,1.73E-126,448,Genbank,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Neofragilaria/Neofragilaria_nicobarica
ESV_9510,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_lativentralis,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_lativentralis,N/A,96.958,100,8.04E-125,442,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_lativentralis
ESV_9511,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp._(in:_Bacillariophyta),Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp._(in:_Bacillariophyta),N/A,98.859,100,3.69E-133,470,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_sp._(in:_Bacillariophyta)
ESV_9512,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_graeffeana,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_graeffeana,N/A,93.103,99,4.94E-107,383,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Amphora/Amphora_graeffeana
ESV_9513,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Cylindrotheca/Cylindrotheca_closterium,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Cylindrotheca/Cylindrotheca_closterium,N/A,97.338,100,1.73E-126,448,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Cylindrotheca/Cylindrotheca_closterium
ESV_9514,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_sp,N/A,97.338,100,1.73E-126,448,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_sp.
ESV_9515,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Cylindrotheca/Cylindrotheca_closterium,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Cylindrotheca/Cylindrotheca_closterium,N/A,94.297,100,3.79E-113,403,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Cylindrotheca/Cylindrotheca_closterium
ESV_9516,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Haslea/Haslea_nipkowii,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Haslea/Haslea_nipkowii,N/A,95.057,100,1.75E-116,414,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Haslea/Haslea_nipkowii
ESV_9517,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Nanofrustulum/Serratifera_sourniae,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Nanofrustulum/Serratifera_sourniae,N/A,99.62,100,1.70E-136,481,Genbank,Eukaryota/Bacillariophyta/Fragilariophyceae/Fragilariales/Fragilariaceae/Nanofrustulum/Serratifera_sourniae
ESV_9518,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pleurosigmataceae/Pleurosigma/Pleurosigma_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pleurosigmataceae/Pleurosigma/Pleurosigma_sp,N/A,98.851,99,4.77E-132,466,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Pleurosigmataceae/Pleurosigma/Pleurosigma_sp.
ESV_9519,Eukaryota/Bacillariophyta/Bacillariophyceae/Cymbellales/Gomphonemataceae/Gomphonella/Gomphonella_olivacea,Eukaryota/Bacillariophyta/Bacillariophyceae/Cymbellales/Gomphonemataceae/Gomphonella/Gomphonella_olivacea,N/A,93.536,100,8.21E-110,392,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Cymbellales/Gomphonemataceae/Gomphonella/Gomphonella_olivacea
ESV_9520,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_brevirostris,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_brevirostris,N/A,96.198,100,1.74E-121,431,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Nitzschia/Nitzschia_brevirostris
ESV_9521,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_sp,N/A,93.156,100,3.82E-108,387,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_sp.
ESV_9522,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_cf._smithii,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_cf._smithii,N/A,91.635,100,1.79E-101,364,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Diploneidaceae/Diploneis/Diploneis_cf._smithii
ESV_9523,Eukaryota/Bacillariophyta/Mediophyceae/Thalassiosirales/Thalassiosiraceae/Thalassiosira/Thalassiosira_tumida,Eukaryota/Bacillariophyta/Mediophyceae/Thalassiosirales/Thalassiosiraceae/Thalassiosira/Thalassiosira_tumida,N/A,91.221,99,3.00E-99,357,Genbank,Eukaryota/Bacillariophyta/Mediophyceae/Thalassiosirales/Thalassiosiraceae/Thalassiosira/Thalassiosira_tumida
ESV_9524,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_maritima,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_maritima,N/A,95.437,100,3.77E-118,420,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Thalassiophysales/Catenulaceae/Halamphora/Halamphora_maritima
ESV_9525,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Plagiotropidaceae/Plagiotropis/Plagiotropis_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Plagiotropidaceae/Plagiotropis/Plagiotropis_sp,N/A,96.578,100,3.74E-123,436,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Plagiotropidaceae/Plagiotropis/Plagiotropis_sp.
ESV_9526,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Lemnicola/Lemnicola_hungarica,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Lemnicola/Lemnicola_hungarica,N/A,93.561,100,8.21E-110,392,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Achnanthales/Achnanthidiaceae/Lemnicola/Lemnicola_hungarica
ESV_9527,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_cryptocephala,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_cryptocephala,N/A,96.212,100,1.74E-121,431,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Naviculaceae/Navicula/Navicula_cryptocephala
ESV_9528,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Pseudo-nitzschia/Pseudo-nitzschia_galaxiae,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Pseudo-nitzschia/Pseudo-nitzschia_galaxiae,N/A,83.984,97,8.75E-65,243,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Bacillariales/Bacillariaceae/Pseudo-nitzschia/Pseudo-nitzschia_galaxiae
ESV_9529,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Stauroneidaceae/Schizostauron/Schizostauron_sp.,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Stauroneidaceae/Schizostauron/Schizostauron_sp,N/A,96.958,100,8.04E-125,442,Genbank,Eukaryota/Bacillariophyta/Bacillariophyceae/Naviculales/Stauroneidaceae/Schizostauron/Schizostauron_sp.
ESV_9530,Eukaryota/Bacillariophyta/Coscinodiscophyceae/Aulacoseirales/Aulacoseiraceae/Aulacoseira/Aulacoseira_granulata,Eukaryota/Bacillariophyta/Coscinodiscophyceae/Aulacoseirales/Aulacoseiraceae/Aulacoseira/Aulacoseira_granulata,N/A,85.932,99,6.67E-76,279,Genbank,Eukaryota/Bacillariophyta/Coscinodiscophyceae/Aulacoseirales/Aulacoseiraceae/Aulacoseira/Aulacoseira_granulata
ESV_9531,Eukaryota/Bacillariophyta/Fragilariophyceae/Licmophorales/Licmophoraceae/Licmophora/Licmophora_normaniana,Eukaryota/Bacillariophyta/Fragilariophyceae/Licmophorales/Licmophoraceae/Licmophora/Licmophora_normaniana,N/A,90.076,99,3.02E-94,340,Genbank,Eukaryota/Bacillariophyta/Fragilariophyceae/Licmophorales/Licmophoraceae/Licmophora/Licmophora_normaniana
